time,"Altitude (GPS) (m)","Average speed (km/h)","Average speed (GPS) (km/h)","Calculated boost (bar)","Calculated engine load value (%)","Commanded evaporative purge (%)","Distance traveled with MIL on (km)","Distance travelled (km)","Distance travelled (Today) (km)","Distance travelled (total) (km)","Distance travelled (Week) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Free space in fuel tank (L)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel level input (%) (%)","Fuel level input (V) (L)","Fuel rail press. (kPa)","Intake air temperature (℃)","Intake manifold absolute pressure (kPa)","Long term fuel % trim - Bank 1 (%)","Long term fuel % trim - Bank 2 (%)","OBD Module Voltage (V)","Oxygen sensor 2 Bank 1 Voltage (V)","Oxygen sensor 2 Bank 2 Voltage (V)","Short term fuel % trim - Bank 1 (%)","Short term fuel % trim - Bank 2 (%)","Speed (GPS) (km/h)","Throttle position (%)","Timing advance (°)","Vehicle acceleration (g)","Vehicle speed (km/h)",Latitude,Longtitude,
18:46:51.518,24.02978515625,,20.458992133892334,,,,,,,,,,,,,,,,,,,,,,,,,,16.91999931335449,,,,,21.5410687,39.2066695,
18:46:51.523,23.32403564453125,,20.458827767788293,,,,,,,,,,,,,,,,,,,,,,,,,,16.91999931335449,,,,,21.5413029,39.206609,
18:46:54.514,23.32403564453125,,20.32873771775518,,,,,,,,,,,,,,,,,,,,,,,,,,15.803999519348144,,,,,21.5413029,39.206609,
18:46:55.524,23.26556396484375,,20.294856315897867,,,,,,,,,,,,,,,,,,,,,,,,,,16.703999519348145,,,,,21.5414203,39.2065853,
18:46:57.486,23.1236572265625,,20.31684327515277,,,,,,,,,,,,,,,,,,,,,,,,,,21.52800006866455,,,,,21.5414604,39.2065778,
18:46:57.486,23.2745361328125,,20.316843617548418,,,,,,,,,,,,,,,,,,,,,,,,,,21.52800006866455,,,,,21.5415656,39.206554,
18:47:01.512,23.2745361328125,,20.271903412430678,,,,,,,,,,,,,,,,,,,,,,,,,,19.043999862670898,,,,,21.5415656,39.206554,
18:47:01.512,23.00628662109375,,20.271903098015404,,,,,,,,,,,,,,,,,,,,,,,,,,19.043999862670898,,,,,21.5417665,39.2065093,
18:47:02.754,23.00628662109375,,20.228413589307465,,,,,,,,,,,,,,,,,,,,,,,,,,16.23600082397461,,,,,21.5417665,39.2065093,
18:47:02.754,23.0924072265625,,20.228412470670524,,,,,,,,,,,,,,,,,,,,,,,,,,16.23600082397461,,,,,21.5418158,39.206501,
18:47:03.479,23.0924072265625,,20.182985221841534,,,,,,,,,,,,,,,,,,,,,,,,,,12.959999656677246,,,,,21.5418158,39.206501,
18:47:03.480,23.1029052734375,,20.182983490870505,,,,,,,,,,,,,,,,,,,,,,,,,,12.959999656677246,,,,,21.541847,39.2064949,
18:47:05.732,23.1029052734375,,19.969985266559178,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,21.541847,39.2064949,
18:47:05.732,20.98760986328125,,19.969982223878436,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,21.5418826,39.2064919,
18:47:10.496,20.98760986328125,,19.691544905618958,,,,,,,,,,,,,,,,,,,,,,,,,,12.779999828338623,,,,,21.5418826,39.2064919,
18:47:10.496,20.2005615234375,,19.691543253861845,,,,,,,,,,,,,,,,,,,,,,,,,,12.779999828338623,,,,,21.5420092,39.2064668,
18:47:11.487,20.2005615234375,,19.649541886896287,,,,,,,,,,,,,,,,,,,,,,,,,,14.43600082397461,,,,,21.5420092,39.2064668,
18:47:11.487,19.83294677734375,,19.64954057942536,,,,,,,,,,,,,,,,,,,,,,,,,,14.43600082397461,,,,,21.5420452,39.2064592,
18:47:12.693,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5420452,39.2064592,
18:47:12.825,19.83294677734375,,19.63308553417384,,,,,,,,,,,,,,,,,,,,,,,,,,18.10800075531006,,,,,21.5420452,39.2064592,
18:47:12.826,19.506591796875,,19.63308012245387,,,,,,,,,,,,,,,,,,,,,,,,,,18.10800075531006,,,,,21.5420893,39.2064513,
18:47:13.000,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5420893,39.2064513,
18:47:13.151,,,,,53.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5420893,39.2064513,
18:47:13.222,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,21.5420893,39.2064513,
18:47:13.283,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,21.5420893,39.2064513,
18:47:13.300,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5420893,39.2064513,
18:47:13.484,,,,,53.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5420893,39.2064513,
18:47:13.554,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,21.5420893,39.2064513,
18:47:13.615,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,21.5420893,39.2064513,
18:47:13.664,,,,,,,,,,,,,,,,,,,,,,-4.6875,,,,,,,,,,,,21.5420893,39.2064513,
18:47:13.747,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5420893,39.2064513,
18:47:13.848,19.506591796875,,19.63268307607583,,,,,,,,,,,,,,,,,,,,,,,,,,19.584000205993654,,,,,21.5420893,39.2064513,
18:47:13.948,,,,,49.411764705882355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5421364,39.2064429,
18:47:14.004,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.90625,,,,,,,21.5421364,39.2064429,
18:47:14.077,,,,,,,,,,,,,,,,,,,,,,-4.6875,,,,,,,,,,,,21.5421364,39.2064429,
18:47:14.105,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5421364,39.2064429,
18:47:14.222,,,,,46.27450980392157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5421364,39.2064429,
18:47:14.311,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,21.5421364,39.2064429,
18:47:14.327,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.125,,,,,,,21.5421364,39.2064429,
18:47:14.347,,,,,,,,,,,,,,,,,,,,,,-5.46875,,,,,,,,,,,,21.5421364,39.2064429,
18:47:14.378,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5421364,39.2064429,
18:47:14.440,,,,,45.09803921568628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5421364,39.2064429,
18:47:14.489,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.46875,,,,,,,21.5421364,39.2064429,
18:47:14.507,,,,,,,,,,,,,,,,,,,,,,-5.46875,,,,,,,,,,,,21.5421364,39.2064429,
18:47:14.537,19.5654296875,,19.651354120173192,,,,,,,,,,,,,,,,,,,,,,,,,,23.075999450683593,,,,,21.5421364,39.2064429,
18:47:14.537,19.626220703125,,19.651361262638705,,,,,,,,,,,,,,,,,,,,,,,,,,23.075999450683593,,,,,21.5421966,39.2064285,
18:47:14.545,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5421966,39.2064285,
18:47:14.620,,,,,42.35294117647059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5421966,39.2064285,
18:47:14.658,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,21.5421966,39.2064285,
18:47:14.676,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6875,,,,,,,21.5421966,39.2064285,
18:47:14.706,,,,,,,,,,,,,,,,,,,,,,-5.46875,,,,,,,,,,,,21.5421966,39.2064285,
18:47:14.786,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5421966,39.2064285,
18:47:14.857,,,,,35.294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5421966,39.2064285,
18:47:14.885,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.125,,,,,,,21.5421966,39.2064285,
18:47:14.928,,,,,,,,,,,,,,,,,,,,,,-3.90625,,,,,,,,,,,,21.5421966,39.2064285,
18:47:14.947,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5421966,39.2064285,
18:47:15.027,,,,,27.058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5421966,39.2064285,
18:47:15.051,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,21.5421966,39.2064285,
18:47:15.085,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6875,,,,,,,21.5421966,39.2064285,
18:47:15.107,,,,,,,,,,,,,,,,,,,,,,-2.34375,,,,,,,,,,,,21.5421966,39.2064285,
18:47:15.145,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5421966,39.2064285,
18:47:15.208,,,,,25.49019607843137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5421966,39.2064285,
18:47:15.239,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6875,,,,,,,21.5421966,39.2064285,
18:47:15.269,,,,,,,,,,,,,,,,,,,,,,-2.34375,,,,,,,,,,,,21.5421966,39.2064285,
18:47:15.287,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5421966,39.2064285,
18:47:15.344,,,,,23.137254901960784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5421966,39.2064285,
18:47:15.367,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,21.5421966,39.2064285,
18:47:15.397,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.90625,,,,,,,21.5421966,39.2064285,
18:47:15.428,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,21.5421966,39.2064285,
18:47:15.461,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5421966,39.2064285,
18:47:15.519,19.626220703125,,19.688377992040405,,,,,,,,,,,,,,,,,,,,,,,,,,24.480000686645507,,,,,21.5421966,39.2064285,
18:47:15.519,19.7147216796875,,19.68839227223743,,,,,,,,,,,,,,,,,,,,,,,,,,24.480000686645507,,,,,21.5422552,39.2064125,
18:47:15.545,,,,,21.176470588235293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5422552,39.2064125,
18:47:15.568,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.90625,,,,,,,21.5422552,39.2064125,
18:47:15.586,,,,,,,,,,,,,,,,,,,,,,-0.78125,,,,,,,,,,,,21.5422552,39.2064125,
18:47:15.619,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5422552,39.2064125,
18:47:16.002,,,,,18.823529411764707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5422552,39.2064125,
18:47:16.028,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,21.5422552,39.2064125,
18:47:16.045,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.03125,,,,,,,21.5422552,39.2064125,
18:47:16.069,,,,,,,,,,,,,,,,,,,,,,0.78125,,,,,,,,,,,,21.5422552,39.2064125,
18:47:16.109,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5422552,39.2064125,
18:47:16.195,,,,,18.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5422552,39.2064125,
18:47:16.236,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.59375,,,,,,,21.5422552,39.2064125,
18:47:16.281,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,,,,,21.5422552,39.2064125,
18:47:16.299,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5422552,39.2064125,
18:47:16.371,,,,,18.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5422552,39.2064125,
18:47:16.395,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,21.5422552,39.2064125,
18:47:16.416,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.375,,,,,,,21.5422552,39.2064125,
18:47:16.445,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,,,,,21.5422552,39.2064125,
18:47:16.470,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5422552,39.2064125,
18:47:16.490,19.7147216796875,,19.7260670444029,,,,,,,,,,,,,,,,,,,,,,,,,,24.696000480651858,,,,,21.5422552,39.2064125,
18:47:16.490,19.25970458984375,,19.726084498868588,,,,,,,,,,,,,,,,,,,,,,,,,,24.696000480651858,,,,,21.5423195,39.2063944,
18:47:16.528,,,,,18.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5423195,39.2063944,
18:47:16.556,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.15625,,,,,,,21.5423195,39.2063944,
18:47:16.591,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,,,,,21.5423195,39.2063944,
18:47:16.613,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5423195,39.2063944,
18:47:16.666,,,,,18.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5423195,39.2063944,
18:47:16.694,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,21.5423195,39.2063944,
18:47:16.715,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.71875,,,,,,,21.5423195,39.2063944,
18:47:16.736,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,,,,,21.5423195,39.2063944,
18:47:16.760,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5423195,39.2063944,
18:47:16.822,,,,,18.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5423195,39.2063944,
18:47:16.845,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.71875,,,,,,,21.5423195,39.2063944,
18:47:16.874,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,,,,,21.5423195,39.2063944,
18:47:16.926,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5423195,39.2063944,
18:47:17.005,,,,,18.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5423195,39.2063944,
18:47:17.032,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,21.5423195,39.2063944,
18:47:17.052,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.15625,,,,,,,21.5423195,39.2063944,
18:47:17.106,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,,,,,21.5423195,39.2063944,
18:47:17.138,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5423195,39.2063944,
18:47:17.205,,,,,18.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5423195,39.2063944,
18:47:17.246,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,21.5423195,39.2063944,
18:47:17.264,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,,,,,21.5423195,39.2063944,
18:47:17.303,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5423195,39.2063944,
18:47:17.366,,,,,18.03921568627451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5423195,39.2063944,
18:47:17.384,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,21.5423195,39.2063944,
18:47:17.416,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,21.5423195,39.2063944,
18:47:17.437,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,,,,,21.5423195,39.2063944,
18:47:17.461,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5423195,39.2063944,
18:47:17.506,,,,,18.431372549019606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5423195,39.2063944,
18:47:17.527,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,21.5423195,39.2063944,
18:47:17.559,,,,,,,,,,,,,,,,,,,,,,1.5625,,,,,,,,,,,,21.5423195,39.2063944,
18:47:17.615,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5423195,39.2063944,
18:47:17.675,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5423195,39.2063944,
18:47:17.697,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,21.5423195,39.2063944,
18:47:17.715,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,21.5423195,39.2063944,
18:47:17.736,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,21.5423195,39.2063944,
18:47:17.765,,,,,,,,,,,,,,,,,,,,,,,,13.6,,,,,,,,,,21.5423195,39.2063944,
18:47:17.827,,,,,22.352941176470587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5423195,39.2063944,
